"BookID","GenreID"
40672,13316
39316,13583
7449,16594
43735,35074
41926,52006
19363,13905
3528,11644
15466,48652
22016,46559
43557,5972
6018,31674
5701,16740
7452,25700
14479,43812
6879,46117
22315,49541
11075,18222
3891,24060
43517,22829
45268,1688
39786,23549
45387,44664
33658,43333
41148,32016
11756,51634
26816,1987
11991,44164
22004,44716
15330,17922
24548,42675
41833,27342
39325,7289
13453,11297
1837,46269
6146,5352
20118,16580
19439,13731
38840,39064
34329,38173
21956,40455
42558,5437
20055,39128
47169,16046
26159,51925
9887,7210
26199,18479
709,2076
50971,7427
27777,10604
30886,984
43686,7993
15338,39598
38903,3718
19609,2444
16875,30973
39263,28085
24916,34356
34977,13378
50368,21158
19164,13797
43483,3851
25039,46914
38133,25907
43178,12875
49549,28491
26767,48107
17856,21229
35689,37501
22067,14183
46073,40270
12444,14705
5173,17952
44971,45133
13139,15070
36882,7674
26246,17997
41788,48274
51439,5583
10903,47434
14191,15285
14657,25670
21814,27254
43576,13132
39334,24044
28158,38807
50455,26370
13684,27515
17939,30573
38021,44336
39211,51569
25823,26846
33361,38799
17658,3242
11127,48776
838,34114
41248,39974
51268,35410
1610,21922
3295,35707
49242,2117
21223,38003
31768,42174
25445,4941
819,47986
23609,3613
6960,35976
40156,37312
37462,30742
2119,3602
2669,50088
39169,36031
14074,33347
44709,14752
41809,31874
44105,30188
41671,44183
26563,40523
6540,48933
28896,2203
42985,30213
47491,46959
17368,5034
38358,49343
35452,21898
16696,6038
18820,50757
2221,28103
43384,35116
3024,15299
1465,1283
15105,16583
31280,1305
6308,18242
10954,2868
18676,18309
45852,16015
47635,9230
48872,37504
6749,3066
13389,6709
18322,4142
51629,27292
23205,4598
46100,32579
43568,23763
22884,28551
28579,43320
10107,23347
41268,6153
5186,19529
22069,10139
5153,47001
34080,36831
50099,21652
52218,22461
11043,31090
50149,36523
14724,36670
23184,20637
37937,36763
3665,31000
9502,10811
19100,37670
19495,26226
20580,40139
11010,21780
51303,9951
25322,45469
6730,47557
27828,13621
23731,993
4809,45917
6929,3832
12817,15098
18080,48536
21866,44308
52195,48049
24473,42527
9784,38708
34302,48975
37845,10987
18718,37093
14993,27866
39495,33996
25320,20338
50231,17008
26667,25130
34683,50464
35987,40019
38829,18332
536,19418
16143,34901
18992,23027
16976,45230
13590,39296
7674,29358
39480,33080
47577,44808
24729,28898
6832,8949
32358,601
25151,26665
24311,34448
20957,5593
35813,22371
12240,43961
18065,30735
13875,38214
20629,9047
51525,8344
15949,11249
38460,27164
37762,24363
27752,47985
719,50675
37973,14255
14203,28567
36192,4861
4744,22090
27844,45785
37892,46019
31261,3905
33278,482
39258,13337
17501,39021
33223,25344
35345,10980
20205,13688
13582,18545
47405,44824
13013,6088
20859,35163
15470,35918
50304,22390
16557,36274
33171,23541
32991,43384
1581,25981
434,4273
35042,38388
6722,13018
21809,8347
9695,26329
48220,30658
44399,42549
18908,41424
19322,24892
41560,8783
29767,12572
47325,9533
35878,47135
26996,52300
14032,7667
50489,45770
11937,35079
31831,8859
29106,26940
45106,16751
34098,44413
16887,28101
23258,12824
3866,25038
16743,39454
41937,44661
10430,5675
25331,12230
19155,36253
20559,45152
21100,15773
3006,37855
28606,14514
5128,6325
32619,11745
39850,24210
45150,44364
9588,17849
46541,49171
19229,11421
41495,26577
38578,29194
27363,4487
30905,44708
901,8918
10243,4210
1047,40261
20699,43294
11211,23211
28461,9852
43968,49196
8737,32106
48658,36625
20043,32248
12315,10608
51956,1983
23290,34406
52138,44255
41892,42971
5079,22140
30751,34243
28394,30627
26627,45636
38169,12927
13671,44940
28631,20426
49191,28024
21025,37018
39597,2319
40575,1605
32591,2695
21664,34610
45137,40362
10193,16092
2668,41795
28881,42388
47509,38293
4207,51420
10739,40099
51979,16782
49144,20408
17592,20748
11761,29669
23901,45309
30061,1967
50577,28036
42209,21699
31185,41089
21569,25714
17072,48433
47160,4726
3423,46944
50617,18157
8336,26537
14821,15866
38506,30187
41914,51188
16457,42631
40461,5780
5284,22943
41676,26715
16685,49571
68,41771
26781,51827
40250,6265
29735,24102
28712,46087
34697,36959
23279,21209
2656,1512
33109,15975
34245,50386
36296,16656
30440,37998
42443,31530
15362,37990
10039,25752
25296,25011
46787,36342
32734,35115
42282,7681
19522,49448
38104,31693
21999,47032
43897,31980
31169,6292
29399,27305
4233,43036
16580,12708
23338,46593
1154,4216
14712,46713
464,5829
46736,23659
20244,21495
33777,325
34795,1465
21797,46975
46864,13380
49465,49793
5445,51418
4248,35598
10772,10077
18712,2964
5001,30485
40971,6895
3468,42239
49123,22680
19430,44427
29924,6560
16069,23844
43451,39896
29976,11515
33471,18955
15874,32192
16615,33835
2318,21661
15069,11032
38093,40510
41797,44924
43477,13885
14666,38919
7520,13898
2937,29753
6282,23439
12157,10575
7094,20803
13460,1030
21839,44610
42799,42883
9470,16245
27133,14903
24845,18801
2852,7250
24086,6415
41092,49172
40772,19409
14013,29640
17248,31349
51145,43310
328,6866
18386,14024
24356,3744
4522,10377
50957,16853
5211,50117
6601,35653
50439,14092
20455,35481
50016,28169
37461,23881
11971,20068
3204,21249
18829,29357
17626,47297
10357,7452
48320,34029
27206,24998
16633,45052
45758,37644
49992,44263
28462,43892
35733,11902
16592,21894
30108,34486
23543,1757
23161,33961
18817,43119
11197,5419
30656,45583
34600,43132
9346,833
37204,4896
19125,48021
1763,39859
29685,9428
49837,26471
28375,8021
46911,45563
43136,1557
49314,4044
38329,17455
4802,38473
28729,52007
40066,36932
40903,1650
17029,20187
33653,30728
7308,48097
28206,16168
13824,33109
2338,52235
16121,17296
38803,24461
14757,35065
34442,35278
17948,3408
30352,12701
15207,37279
27730,39097
48302,26465
49692,8323
39677,30953
25798,12359
21721,14986
46761,15973
29354,33159
20775,48761
24542,9761
35924,32595
42821,25857
5052,48497
6020,41778
27016,23874
34714,24964
39889,40931
36548,18203
15356,23395
45730,25400
42228,26908
7807,13179
2712,49619
41185,20547
5517,21806
28651,27907
28661,33115
27043,40208
31368,38936
2979,24242
47881,17951
8232,2308
34119,50018
14919,37390
2687,346
8256,30761
37007,27719
52286,13846
27813,19515
8164,99
31816,16328
8244,49623
19297,49166
5974,4605
5355,17277
12435,15836
15875,18428
9924,13310
20089,27882
27664,31805
20898,51406
12586,2297
6507,34815
34370,2073
30891,40145
38919,5175
43944,46766
20388,45012
43850,20759
1637,39107
2929,17745
38695,5997
1919,48881
7897,50997
11980,49930
31664,38561
8243,16431
40360,31586
17321,25582
36225,6472
10811,46008
40508,2869
27357,14585
14431,30986
28965,22146
44315,44734
31353,5037
7295,51769
45018,41030
38680,20635
1431,15703
16165,30130
18959,20132
38964,7100
11640,52218
298,20976
38071,3078
35539,41553
3670,16161
50091,17094
30873,4949
3223,13456
41356,44795
2201,32769
9869,1697
42810,16266
1069,28342
38836,23949
43976,18829
4898,34032
28733,38868
10272,7815
43478,25695
21387,9139
9949,49598
20126,36866
31749,24479
7212,5828
15417,48271
5863,37261
33195,2072
32018,22277
29529,22496
37860,47973
32410,52392
5374,50182
25496,27353
8930,44724
23283,22357
19274,42008
31116,16363
24298,51652
42520,49210
36945,39074
19849,42750
17060,15579
2936,27598
15219,3717
41778,20456
9923,43917
47261,29737
37379,19651
3503,352
19025,13250
17748,6694
35270,26482
20408,22261
26693,5573
14620,11820
18457,10378
51595,26293
46258,39360
51520,41344
39787,12319
42646,31657
3318,35443
19500,20282
34211,42898
47733,14101
10307,2653
41978,23501
12099,7419
33301,23858
15883,8154
51243,18643
43139,13215
4836,20292
37894,14229
6550,13949
32697,30737
13520,47096
5501,33841
7359,13383
48852,29303
20406,50326
21738,3554
29986,7611
20787,5205
9739,13576
39077,44582
48056,17320
43740,17964
45450,26254
31442,13832
14283,42383
12515,11217
2141,48408
31082,24908
43625,31700
8704,9805
208,27965
15717,1316
52347,20291
39911,51911
50411,26887
41303,24694
34354,377
36357,41313
48733,6808
39035,29159
45720,39246
18916,11312
39587,4105
11537,48056
37433,29489
42317,2908
32114,26480
47497,33495
50426,47576
1995,36934
4979,40988
13710,19362
45073,38430
8913,45696
2977,48332
32194,16890
2450,13798
45403,322
27152,3233
22654,28029
42760,18727
542,32274
46172,17907
17475,41609
37907,35755
23914,44313
25712,7918
38942,45772
33877,23880
16131,10367
22046,13831
45536,13122
31650,39176
47618,34327
25247,37558
38909,34033
25102,45567
51737,42689
36730,38563
36796,9891
40721,29825
15553,38256
14739,21069
18048,46440
33403,10456
15322,37424
49199,48489
49821,33860
14904,38792
6747,46620
14522,40375
37629,10337
42704,26753
26517,19173
49642,22886
2672,324
18324,16439
4521,1318
38219,46458
38706,43943
9526,27056
22983,20591
50857,40582
37955,46088
47260,40903
44523,26927
83,47069
16505,29732
30428,20435
44643,40721
43288,13330
18586,12176
4539,1591
47490,35356
27415,18843
8936,20183
6137,46143
7770,8933
17915,43187
8619,18460
5622,24430
41602,25841
41498,38262
37185,11538
38962,46712
22875,25632
26956,17253
48028,37009
23624,46643
32364,19913
35440,22003
33906,26043
51451,37202
30813,15938
26472,31546
22963,11715
36589,6332
14489,21058
29293,20502
39085,10749
24492,20260
5329,24945
42041,25457
44144,27183
9991,20507
26775,17736
45856,12216
48933,32189
5497,29709
10758,31735
47339,9234
862,39239
46143,49451
44245,41273
44842,11494
38563,39819
35160,52276
49895,40429
30753,6104
52464,5804
29260,39492
31861,5795
16540,3759
50690,50311
25369,17611
41480,14647
36129,43527
47315,20216
254,32877
39386,14686
44132,1783
813,44001
2095,30246
3732,31597
29413,38383
35532,39352
10543,4151
50223,35235
25973,34174
47182,7935
9126,10654
27049,49822
27259,37044
42582,4674
38994,11899
26252,35405
12186,13520
21997,1280
12633,44192
23876,29206
20157,35584
39443,3888
21300,31138
49856,29591
12408,49192
20287,9079
9192,7822
18063,6112
20964,40738
42543,21077
12139,31903
18086,49372
35041,5302
31987,7927
33639,30055
43076,14480
21575,10048
32528,21303
47824,587
45061,35890
16147,25872
34974,21511
31513,33439
19,6725
35721,5186
45693,51493
10585,25039
48186,5953
41008,47900
23406,23228
9066,15267
4934,50224
12360,22960
5427,45799
15160,20121
41972,12003
52,23289
18163,24854
17192,23048
32002,5752
40487,50426
36964,11290
27381,32556
43261,2802
20464,27456
814,3949
20369,22190
25817,44851
50849,4148
51138,2096
42125,25360
2899,3567
47565,7746
23845,44878
50213,12303
30894,37465
48403,8398
36652,23368
11287,22651
5158,25958
2978,1860
8771,11625
44959,23058
9444,36541
12789,5832
47788,32373
28221,28854
51585,12448
3388,21442
36854,32514
21170,34157
35935,2061
46682,24125
27889,44173
47396,13608
20894,1744
46357,7276
25337,29876
35785,11953
10054,4842
48788,20060
5899,49234
51778,42588
51689,35611
9200,4326
41277,44535
5902,44384
52355,36956
39619,18213
6731,5063
15812,25302
6884,17988
37257,1482
45550,30391
46637,4675
29031,21448
3793,49812
13408,26050
3259,37072
51559,10489
8595,2728
46337,31728
8380,38572
13358,38953
24040,49712
42319,38328
44471,45258
37592,13759
19405,17738
35459,26133
46232,45749
25204,40053
10668,42073
23919,32468
34196,48147
16262,52184
28408,16115
25767,13961
9577,13823
30501,24560
12396,6849
17545,1336
47721,10324
39109,6500
14307,15935
33972,19246
14892,36285
3545,18381
11584,4738
35903,13477
15865,37270
29508,21241
3059,48781
37481,39042
18773,2539
27908,46783
52150,17732
40628,49696
42541,33297
49846,28436
13061,7351
21693,1466
5634,28409
10459,15160
8536,27584
10365,17197
40106,45079
16197,42004
44398,22871
4163,17718
1304,37210
40677,1322
30450,15763
11742,3290
16153,47452
51573,29069
17351,3302
19563,50709
1591,46901
3715,20486
779,20579
33284,2340
45934,1966
21392,43714
23203,49808
31216,490
10000,13282
4523,14263
3157,10884
16105,8292
49392,16249
22416,17487
29232,21073
9004,30915
37881,15892
2257,11089
2773,34173
10196,37296
31945,21265
35836,45053
26275,660
47166,44949
38462,42939
41192,17003
9684,32427
20443,45060
13571,14237
14638,4420
13580,41685
48793,32644
7810,29672
4905,37905
13058,41801
49761,44299
13456,32815
23822,35392
31638,16775
44438,46150
33882,51344
16779,30073
26280,36306
10643,31880
49080,36084
45327,48673
34487,23904
48198,17873
27087,3374
51634,1857
31231,23979
42710,52308
8413,37037
6169,37019
47184,17471
30651,37388
18290,51668
13794,6862
51607,38197
17779,48045
32600,27330
26599,2953
51766,18221
22169,17579
13992,21301
18493,36111
38362,46562
36479,13184
37187,26823
35817,47432
25300,42594
42977,8527
33537,27992
4767,31109
33139,16269
13600,42628
5556,31281
4653,31998
9833,51649
16581,21839
40242,2779
7242,48255
10177,44357
42308,33098
27672,32708
47358,42467
31646,36867
9959,42369
45188,28927
1851,28516
14951,48185
2865,2632
19066,33656
28809,10300
28874,45296
47813,28806
36107,11780
48964,10656
36159,364
296,34164
44947,7602
40469,41029
39338,22697
10309,33328
47172,46833
16836,50029
19426,48540
39086,36850
29599,3734
51332,26462
50997,13519
46414,25924
35520,28264
3454,13563
35781,3086
47853,12672
52209,41690
35808,12260
47985,12065
21434,33943
18301,16171
9549,50727
51057,5478
50985,40918
45418,42855
39663,32740
12988,38012
5350,23632
37661,33750
29067,44837
24696,38052
27525,21292
22543,32370
39907,15678
20960,44221
28006,48193
31950,40796
37001,49728
39244,8434
7967,32808
23052,43853
35901,8071
42298,47944
25389,7962
6527,38318
36056,27864
4496,28548
907,40745
4780,13011
15860,20325
2582,30223
43827,19818
43544,47958
24119,35913
35399,51463
4032,15374
40710,37717
40016,10994
49766,13075
26549,31736
6794,31461
25067,4672
7369,11740
6643,25384
21849,976
25492,17381
26823,29034
33687,32346
11919,6553
49974,9798
24338,32515
22748,22426
50128,6061
52179,3269
30392,32121
13104,45814
51860,14258
26521,51759
140,13917
40917,10808
18137,45349
42504,49227
26753,46964
46009,44140
40406,24933
24099,4692
45178,18892
30488,44433
27935,48878
47385,17199
49327,22351
32743,18172
41379,50606
26699,38170
3145,15839
47446,7758
25909,21474
35313,33088
45845,50340
20507,21754
6602,4053
44541,20171
6463,26871
12082,51613
25420,50428
36704,25646
8150,18220
35433,20310
20766,29817
16748,30365
27695,17283
23325,16734
14598,13726
26442,3596
10798,38757
10268,17784
32818,26709
40341,18453
8569,30052
15758,23102
3854,36660
37371,23968
26645,18520
28348,41970
24614,9252
8434,51967
26068,35703
30014,18433
30085,16735
21124,20898
21216,47909
28412,8610
12043,9836
34452,7389
36467,46070
24739,15727
18397,10853
14779,42238
46284,12667
47486,34083
22222,32517
14879,36257
26178,7295
31195,23803
48025,22962
121,10212
18200,27813
36515,28520
39250,12248
51542,589
38331,46362
10992,16256
25664,36936
11870,30343
36292,20961
33523,45975
11851,44360
47456,47456
37020,50611
20628,29569
6319,18354
46987,7590
28921,9800
22488,36860
5411,44151
49852,15301
15181,44008
11646,8235
46763,20185
8031,37994
37777,48291
9255,38601
10498,44422
51792,2950
36370,38045
39182,23121
41058,15586
6025,50719
40319,7189
1712,19715
21377,7690
24149,29632
4701,4082
31739,20479
31625,49412
47257,11724
22809,20381
34728,28754
252,23269
47524,21508
43444,4622
40237,22925
29068,29343
8982,29499
13565,14875
24228,28019
24349,17494
50807,32630
33125,40031
36022,8878
29079,31307
1963,50893
19289,45293
35125,28661
22285,24489
40183,40452
16564,32128
4188,43181
18461,34572
8489,12385
42382,17348
39416,17937
2631,36214
8214,39762
48784,44964
33187,12084
40614,28929
34884,19143
34873,24570
47842,41077
6708,41392
32455,20016
47879,36324
24126,3148
573,8536
29877,28670
43675,10035
41925,44608
51440,48197
6683,36781
26828,42895
47429,5689
3202,16159
49617,5065
27866,8645
31626,1522
24827,31637
31837,24785
13541,7021
45352,37033
14444,45746
32810,41008
13720,1907
18308,19028
50990,333
18863,35693
3947,17553
47689,37152
20,33423
13037,32601
18430,46793
49931,34928
14826,25125
34611,4570
28785,11828
12897,38491
22340,32620
3623,34866
34542,11022
12215,31996
33816,21517
27269,41207
19556,14115
39531,1248
25525,22951
43599,23625
41638,47850
17892,44405
29240,18648
29294,5038
27800,45066
19799,7424
16588,8336
15268,20721
41042,49618
24305,14934
1615,20229
9602,49516
46663,51577
26175,25280
14605,6836
48543,19284
9113,4171
21095,274
49005,33085
43301,34538
18896,23030
36450,42075
13125,21308
5804,18281
51149,2666
1490,47028
20654,46112
39123,36593
8036,32058
37410,47953
1012,37488
41286,24046
46886,19981
2271,51784
45494,51524
47302,31293
35102,27197
45995,432
44,11328
37297,40467
48017,51636
1660,46831
45668,35366
9918,20143
21258,8061
51632,48873
45923,12039
43866,38907
28797,18625
13734,40306
36425,17091
40691,34394
37686,41229
23514,9535
1802,28655
13132,31380
26922,35794
12494,6034
24481,18313
15969,43228
16174,40330
44537,42934
5192,5376
48522,47062
3214,24662
38184,42281
39234,8290
32071,41412
41171,26390
19696,15190
38437,38647
39341,51552
43695,15024
50094,7039
2475,48942
2731,7852
31865,10839
39940,41535
22362,44574
43043,6860
44203,30496
51415,49628
26078,24960
20374,13947
52156,30169
47837,51312
37915,48335
7285,37621
7961,4139
12018,42536
915,19938
19298,11295
48279,35144
47832,30162
25265,19485
4973,19713
26004,15669
25963,19277
42436,29961
9198,5729
20557,47643
17993,45116
38182,30507
34552,29265
28230,17333
47254,32586
44376,10931
807,11819
48752,19148
11459,35064
25038,51157
48081,39851
15372,28312
41626,5123
29742,51107
2708,24994
35949,18557
40562,7388
8388,6010
28709,49327
51505,21829
21011,26367
44091,49293
25577,28451
41238,49315
7435,36729
23821,44601
12632,18650
29014,46774
43052,12021
31383,51373
44264,7992
23134,7557
48004,23390
39866,13756
9026,21876
618,43169
19852,1320
44113,22135
52091,14207
456,50413
9350,39009
37562,6358
37127,1556
47069,16112
602,13720
38846,29929
9221,36371
38839,5911
38794,11546
3383,24123
29259,21704
15182,27737
21873,7347
37026,26138
18352,26198
41951,39427
1115,22589
38280,42302
23412,9197
32551,17702
16793,40809
6408,26359
15789,11767
33534,40374
46812,6698
9939,6011
19619,24164
15632,32825
33856,51060
16306,22126
1229,18837
39131,43848
21452,37002
6859,47718
7236,30577
50325,23169
18963,26488
30116,37481
31356,43160
23924,3347
35097,13972
7055,15721
14137,36054
26735,22103
19873,2419
17036,35682
15833,21533
28267,20097
3637,13090
16228,42944
32938,13166
25321,1433
35122,49761
48680,50257
38240,26015
23513,21658
47013,48674
16763,804
46037,52091
14291,21250
11965,864
20840,10131
45961,26568
30012,33486
31896,46043
17831,34916
51017,11367
38038,14264
7552,44106
40482,45795
30124,9525
27102,15964
30409,49427
38257,13008
10851,12139
51178,10585
49279,47736
25600,26974
23467,31236
42979,1156
50878,44524
5161,16919
51922,42050
50010,44875
50994,7520
39080,28790
22286,32344
50431,30865
5007,49291
44220,26594
15555,22675
9349,1718
50089,29995
40161,17380
10152,33992
3376,49339
52022,45812
24388,18230
26600,10611
22606,30663
45386,12018
41771,31147
35043,16132
19637,34195
8937,30025
32843,39975
14222,33483
31900,30660
41955,24537
29221,23719
29333,26699
47231,29648
24022,43778
18213,20300
7265,29149
20632,51828
4498,51486
41590,25085
44989,39318
1991,26484
7362,34060
38132,3774
16878,35839
21561,21911
22639,41435
9336,7310
46774,3030
36881,2926
29289,26737
27306,29200
8892,16410
15679,51384
11392,27334
44164,19716
1686,1456
28871,46702
39407,11581
37479,15156
44344,888
5819,35217
20218,31033
18249,5975
32854,42215
31828,26393
48831,25307
50647,1428
36806,49986
26029,40393
12774,15712
26705,7624
39113,23780
5750,25191
39947,43540
32848,35773
13518,4650
18856,13825
34225,30297
4994,646
35001,40743
29265,1934
45562,30351
21060,50914
7759,11437
40826,43694
4932,51945
18273,50554
1114,51411
33952,29054
35280,25380
381,28171
8127,8741
160,13868
35630,41882
32941,12336
42950,48058
18576,5896
49490,37572
15026,26113
28508,42372
43322,4723
43614,27975
16188,27762
48238,946
50961,22547
48041,6852
13976,20252
4914,19156
33819,32882
20476,4956
23791,40765
22569,40470
14642,32555
36220,40073
39405,42761
42476,11400
34438,27609
29992,20511
32864,27486
35091,47110
14287,2371
32381,20438
50703,24811
38259,45521
21103,5965
17979,43586
8069,6118
41314,15507
50140,14572
48971,26692
33410,8837
23356,38365
32788,42030
41455,3005
51285,5044
37301,13112
677,5348
5905,22468
46399,1027
25230,32133
39415,19554
41969,27783
9657,43098
22289,38492
49894,35318
21066,6134
25830,34839
29866,20190
38371,1139
13618,27509
31766,48001
23779,20006
51403,47933
10289,21611
19049,17885
16211,9154
16948,2976
48289,20080
15375,34779
6234,13149
49800,10508
38250,47787
37543,22035
5940,48774
7842,22245
23531,11174
11789,30840
4390,16235
32964,41644
44534,34662
32029,12045
14353,3781
32661,12034
32227,32936
20669,16099
30408,22714
31563,32449
45117,45703
48888,51414
48158,47233
6863,34452
14553,22221
50666,9190
31186,48321
3927,25094
51328,15444
25882,3585
30024,40025
31890,34489
25685,37374
42669,13443
5886,49409
35290,29463
50423,35582
43073,37946
34531,22077
51382,33431
48144,691
25456,31726
46626,6623
30985,36672
34162,26923
35367,40137
23916,39031
33942,36881
40447,22732
34110,7485
49359,18933
25579,41470
24138,779
4598,21866
29869,42394
21155,201
4266,26450
34733,46549
21594,4163
6305,35683
33479,20864
16024,34963
14421,44071
39564,48283
27349,624
16279,6032
15185,51476
45206,51961
38233,6628
52298,7281
11056,5665
20757,32923
5520,1275
36480,45346
45395,29048
40988,6830
10859,31658
24172,9920
1059,25300
27499,34338
18015,12730
17660,43826
28672,51927
16133,34627
31038,27465
12665,32309
49010,1834
15222,10798
13899,52234
13918,10814
15961,25644
21325,45422
15491,13284
33162,13970
16491,31810
36286,40906
11339,16666
28077,44319
19586,48887
15740,39754
19446,534
15300,51385
33226,49229
32331,40544
38151,608
50208,11872
46570,30292
42246,32941
36869,9419
20094,20544
21944,10525
39979,15439
2131,30656
23849,14403
22179,44366
3264,47405
44623,41287
2809,51844
20522,48807
43966,3491
41380,16877
38252,47513
35155,37095
4713,9081
20267,48827
14410,2928
9319,5615
6574,11542
14409,24529
25217,7507
18042,27775
45089,19126
48515,41587
1954,997
11138,20905
33204,7527
14847,29288
9743,11473
43569,1755
9287,34086
42884,10448
34592,27054
21614,6906
46730,18855
40330,46800
8778,48838
9822,44961
1529,16830
52023,2891
50225,46638
3634,12886
21247,14259
18651,23362
24663,16210
29868,17210
50756,26195
21008,6825
15783,14756
52260,24504
31290,18683
42781,10670
28467,34424
37728,28346
45965,48642
10985,21176
12852,40884
24007,20754
9150,35685
46029,52442
507,16003
24109,46388
34075,2608
50493,20077
15911,2781
12568,491
43582,40279
52402,30547
27077,46895
4963,40570
14362,36122
37319,18425
31458,19025
25958,38317
36298,22011
26675,46018
21084,8228
21022,31704
40875,20101
21226,5694
752,14243
44649,40543
46338,26728
19356,4823
49997,771
2123,19192
7038,40587
43395,35412
23142,19542
14900,4810
32572,47330
13038,46438
13810,25849
22184,26896
8601,19439
48832,38812
40122,28560
17091,37867
11239,2392
41239,9464
5100,45347
36757,40124
7639,9463
41439,42468
28190,24577
40429,50398
7289,24155
33367,12947
726,19627
52412,30181
12225,39595
32716,19096
8015,35969
30615,1575
19306,36509
15162,9676
14950,44765
31474,45559
36932,34209
27602,19047
41867,17447
17231,13782
6776,39831
14083,51929
27021,47661
39611,35948
39440,50045
51633,45983
38425,21233
36410,992
18193,949
15332,49995
46764,14677
40883,32816
6323,12064
24570,38557
32245,47831
37457,37953
28694,29694
39833,4217
49154,51179
33358,30676
10249,39753
19985,11742
14783,23301
22392,4615
2474,49104
34197,43189
26153,44126
51594,26608
13755,2294
11034,25519
43774,26348
30525,34425
38644,9784
35788,50167
37201,29531
24199,41818
30001,12169
14266,3591
46766,29924
12253,11187
36732,29188
6842,9884
31215,49024
5321,37917
30818,47818
18339,32135
5932,15446
25082,44841
34840,48885
10615,7809
46088,25091
33550,36512
48046,29783
52290,27262
21655,18301
32295,40391
51458,26378
37047,24329
19299,42699
44369,34299
18429,22658
5926,49567
5942,4374
26279,14708
46596,41102
26610,33019
31885,49909
31713,50462
49704,18579
11889,21604
2195,32130
41456,17755
16275,9064
32975,33099
32997,15445
29276,4524
799,41124
7226,2208
22914,2144
28357,32436
17547,18352
1980,8762
14941,38611
45662,27335
32712,43505
49568,17436
9907,17428
5447,40054
33249,11181
25329,31253
24320,42974
29640,20022
51481,46050
24899,25316
50035,17098
43436,4528
44483,1355
44909,45374
17523,31199
52110,24281
45315,41216
28803,7720
30968,3259
39149,19509
29590,8800
7893,38160
46889,30808
48944,20501
46122,25311
49371,29490
7042,41513
6039,18459
50816,22646
23853,29402
47200,40899
36647,26533
25786,49371
5351,6327
47002,22448
29096,44722
23363,26121
23890,29955
38843,23903
4430,10156
31720,48510
29407,13155
7906,20880
10640,33706
22011,20420
13991,45286
38165,17938
50737,32702
10607,51253
52094,7598
30768,33707
47866,9038
34669,6081
29357,51299
26013,7447
34577,47166
40019,3083
47531,9151
45872,41484
17829,580
19919,17007
17549,44161
5502,22217
46555,51674
33661,45476
42751,52393
44429,2306
24113,5741
15685,2551
50425,32238
29695,25064
38708,1264
5428,32177
7026,2283
43732,6818
17426,37136
26187,25201
17312,9224
11217,4633
23772,10466
25982,37861
17922,50519
22808,30752
1634,18691
39311,45682
47593,14687
45423,10165
19648,26580
2299,20487
36329,3917
51035,28635
48781,33659
560,23886
11414,27733
45426,20931
42654,30373
6685,47378
46966,38741
27940,24595
44008,24047
6153,24807
39763,47695
2583,43166
45622,34100
51453,33643
14833,10450
27912,23039
371,40835
27596,1955
33117,11997
24061,12342
22696,14924
28695,5463
48125,47689
42440,16342
4050,26257
31554,43420
15624,27630
33377,11496
25260,25408
41687,29604
13830,20751
17032,2705
19476,37552
3237,14954
34414,10294
48074,12748
36097,22743
1860,3088
24441,31869
1151,38366
42313,38662
28655,34841
37169,14948
4071,28934
10675,47349
37342,35
52126,26259
23745,15593
5980,30595
40556,50202
27056,41471
1897,14625
11106,22553
36055,49211
44260,48468
35357,34303
48661,22726
1052,2780
15605,10621
15111,31594
42889,20208
33378,51537
36716,16789
42090,30107
20750,31596
22006,11464
8850,43470
26130,18532
41115,47734
1530,42679
13471,44673
43258,22560
44045,43357
35972,39747
24291,47325
7035,10733
2277,13423
21024,19805
21196,11661
4601,51300
4338,51780
31980,21536
9208,12521
20874,8103
51536,17310
37646,38935
46175,8257
31345,49682
24513,29298
17755,37370
2066,8607
43836,12171
38620,188
23877,6317
24176,13838
49934,38244
248,17607
32569,44103
10984,10486
15385,25952
4410,4479
21796,20653
46486,49336
35076,32694
4039,44944
15149,24678
1381,13952
35434,40222
47204,39162
41064,43523
26397,22328
41000,45092
30513,17680
44274,47489
46028,46551
33425,44568
46625,45171
45127,15012
26142,39902
17559,23114
41273,52447
45276,19761
3478,45029
4549,13762
49805,31192
26333,19609
14057,46246
13337,16595
25632,3787
21248,2816
5212,34409
826,22747
37110,17220
5110,36862
33413,22183
41453,32787
40006,2639
11712,44541
19091,13553
23415,38711
12627,41440
31620,22129
27985,26446
34920,46537
47186,35023
9223,32013
16941,17606
11123,35724
13764,9719
31466,26998
15542,35711
50240,14446
45100,5660
23353,31231
9211,31371
35524,4736
5532,48482
35179,39559
13062,39621
44064,3226
10130,20228
15753,17481
24461,22214
51601,43936
44492,39695
43737,18941
9893,12825
17672,2278
22412,28417
10794,21946
5688,21210
19819,26290
41669,33828
1412,18060
51797,759
8603,24190
23055,34462
43964,13483
22810,33255
48514,40181
3540,35570
51483,2115
17054,36010
19677,36118
28047,768
14446,196
28176,6791
27482,4806
45652,50977
16157,39387
10348,2068
33062,18206
17579,275
23268,9905
51146,50023
36343,32174
13423,23976
2749,9653
38887,47090
52044,100
20810,40242
21491,34040
48382,30511
18184,31898
21272,51892
35650,23399
611,50081
21876,31344
15194,12570
50540,44430
23997,23280
31051,50296
34516,438
33288,36406
32158,13814
21200,11042
30502,35690
13254,10616
29470,17390
16712,41990
909,10622
50437,26762
941,35145
