"OrderID","Price","BookID","SellerID","CustomerID"
6976,28.3,32920,46965,15863
6977,6.15,51924,6482,3168
6978,3.09,43358,27583,36907
6979,5.26,13182,52052,38767
6980,3.91,29122,9029,49929
6981,2.51,23338,4194,5581
6982,4.79,32268,10589,8419
6983,4.89,43526,12903,19378
6984,5.82,16082,20256,34006
6985,10.32,26682,34408,29342
6986,5.24,18375,15298,39715
6987,4.3,7808,42300,7722
6988,4.18,8715,27640,48433
6989,3.92,42867,4770,8356
6990,27.14,12208,14786,41585
6991,14.62,35317,10105,30387
6992,10.89,17772,49475,43545
6993,10.32,4732,49437,43640
6994,8.74,27754,46838,2650
6995,13.16,21212,1608,4573
6996,22.86,28519,38055,10321
6997,10.32,50041,31123,24253
6998,8.15,34835,25922,59
6999,3.17,6245,16000,51688
7000,4.53,49320,12541,3621
7001,6.44,13275,51044,34771
7002,10.32,28956,10704,39171
7003,5.26,37249,16937,30564
7004,26.7,31642,51625,10526
7005,4.64,11677,49485,2451
7006,1.59,50812,38103,23696
7007,24.61,6379,1321,20534
7008,32.48,38204,33528,39547
7009,31.02,23499,37464,5150
7010,4.37,31641,29014,45716
7011,2.76,35390,7822,12929
7012,16.59,24516,26799,43281
7013,10.32,6789,39181,8608
7014,11.89,41335,38754,17271
7015,13.27,23343,47599,13639
7016,5.92,19085,4557,26226
7017,22.31,49077,14502,47319
7018,2.51,34536,17063,33351
7019,3.06,24206,22561,27442
7020,5.36,9063,7080,23579
7021,9.82,10424,29602,337
7022,4.68,45539,43956,5483
7023,24.13,31012,40082,25474
7024,2.93,11399,32116,43570
7025,1.74,19478,11497,13419
7026,8.32,4767,50691,51300
7027,10.32,42644,46176,41248
7028,3.17,50526,8727,9084
7029,5.46,6069,30510,27394
7030,3.86,15312,24783,10711
7031,4.24,38180,28273,17621
7032,8.62,35016,25387,47937
7033,12.18,31310,2937,45857
7034,3.24,23123,18620,2282
7035,6.13,41957,32333,15534
7036,9.84,6458,26987,50737
7037,4.73,18498,22725,23670
7038,3.74,12213,11611,4303
7039,2.55,19494,5467,31159
7040,6.81,39763,33078,11878
7041,6.14,16363,2986,43094
7042,3.38,30568,19672,5331
7043,10.32,3296,35585,5908
7044,3.34,5416,50506,38487
7045,10.32,30239,34403,12034
7046,10.32,48898,31718,25108
7047,39.05,44328,29048,5705
7048,3.77,21684,39213,552
7049,10.32,35370,38960,15199
7050,10.32,36117,4809,48102
7051,5.26,13553,5861,9896
7052,5.11,44819,32162,9244
7053,18.15,25208,9800,40908
7054,3.5,28913,7827,36069
7055,10.32,46427,6801,2260
7056,8.57,36723,15723,36158
7057,5.37,39856,51951,34931
7058,3.28,50079,4522,14931
7059,6.08,2848,51332,28843
7060,5.26,50033,39798,44469
7061,4.97,43137,11176,43033
7062,3.09,51312,28495,17238
7063,2.25,44214,38727,22215
7064,5.38,13075,9722,1256
7065,5.47,51427,31957,45771
7066,10.32,43978,30569,3198
7067,3.51,1776,31081,49113
7068,4.48,9085,25445,1255
7069,1.29,37227,27366,28664
7070,3.27,52110,32350,28978
7071,10.32,19285,20750,47143
7072,3.1,45470,45607,16910
7073,10.32,45224,11573,43778
7074,2.98,43229,21049,32114
7075,10.32,40854,12295,12952
7076,2.58,40261,40606,39302
7077,12.84,39672,34503,4007
7078,5.48,23485,31173,5163
7079,1.64,24679,5590,34977
7080,3.16,37626,24381,28252
7081,3.67,22545,16446,49765
7082,3.05,19568,49946,42426
7083,8.28,31729,28152,24326
7084,3.71,45497,13557,31800
7085,3.16,43263,41622,1771
7086,3.91,32577,42190,43859
7087,3.11,38881,35978,41170
7088,2.91,14391,14696,24741
7089,10.82,33726,51977,18129
7090,23.2,1223,31346,32966
7091,1.91,21860,33494,49563
7092,10.32,4378,17179,47700
7093,10.32,34560,8336,36491
7094,5.3,51545,15204,17429
7095,2.44,37367,26568,34898
7096,5.26,34753,12956,8747
7097,10.32,34949,5299,1441
7098,11.27,38368,45071,49082
7099,4.2,51388,26724,2112
7100,79,15024,47849,15746
7101,7.34,2442,38786,14150
7102,81.07,30606,46593,16811
7103,5.26,40726,46367,30280
7104,2.82,29357,45087,32090
7105,8.62,7394,20442,48363
7106,3.49,39836,33444,14426
7107,12.09,6324,43575,25983
7108,3.17,17313,11369,23554
7109,10.59,49476,17251,48657
7110,2.69,47647,37377,30527
7111,3.47,20246,40752,8006
7112,2.85,1805,6450,9795
7113,10.32,33379,29123,12808
7114,2.85,38580,19403,10483
7115,3.43,18032,36304,11576
7116,6.14,50758,51919,25827
7117,10.32,44811,20669,24010
7118,3.46,26221,27878,15413
7119,17.31,45345,6927,41942
7120,10.32,30097,40107,24745
7121,3.07,11707,17657,33736
7122,5.66,31394,1421,11689
7123,5.02,22075,4715,11706
7124,4.54,28612,52297,37668
7125,3.55,20533,25516,26613
7126,9.16,30683,4073,41167
7127,2.76,33535,30358,37571
7128,90.65,28923,11615,15675
7129,1.79,20968,2077,5151
7130,10.32,46556,33785,33335
7131,5.33,5981,43146,45706
7132,10.32,31560,35734,29284
7133,2.63,17512,21786,13593
7134,15.79,20292,35079,20750
7135,5.58,17221,45986,6529
7136,10.32,52084,48307,8572
7137,9.05,40346,14162,8831
7138,19.86,16633,9612,20347
7139,10.32,46421,7360,29765
7140,5.46,36210,18860,33918
7141,10.32,23917,26646,26114
7142,5.68,51661,30204,655
7143,10.32,3671,4571,44799
7144,8.93,24663,26993,4360
7145,1.79,34334,8528,36764
7146,3.36,18711,50807,834
7147,10.32,33961,3038,42254
7148,10.32,37870,37555,31339
7149,5.71,43478,28365,6278
7150,5.76,21625,41275,51874
7151,11.32,7896,49310,22834
7152,0.93,43890,2879,37598
7153,16.35,11553,34167,20312
7154,10.32,31129,9100,8492
7155,6.98,29766,11843,42027
7156,1.13,19790,23068,18332
7157,3.16,2843,45962,48360
7158,10.32,27197,21302,28776
7159,4.19,48747,39478,19082
7160,5.29,27230,10092,23112
7161,14.26,41323,30768,25842
7162,2.75,5889,32830,18245
7163,31.22,26922,32369,28397
7164,5.46,17471,22894,18151
7165,10.32,25820,51936,42748
7166,18.18,16071,10909,46580
7167,4.34,13509,31127,6651
7168,11.38,33796,12645,26585
7169,3.87,32133,12310,49473
7170,5.35,14190,51489,34401
7171,5.26,36476,42752,29000
7172,3.67,15434,25244,18715
7173,2.83,35395,23296,9385
7174,5.03,28957,17305,42609
7175,3.25,23754,17250,13071
7176,10.32,684,20789,47061
7177,10.32,50919,19370,8283
7178,9.75,48435,40942,35307
7179,11.35,17673,25596,13611
7180,23.73,14094,16491,40411
7181,5.35,24802,26573,45717
7182,4.84,12456,36461,24388
7183,10.62,48588,29470,27330
7184,3.11,12066,33379,13657
7185,4.34,42683,4635,17817
7186,5.26,15505,37491,16187
7187,3.76,8369,26255,8991
7188,4.76,13229,22793,48560
7189,3.8,960,43329,19267
7190,6.7,9278,39869,37473
7191,10.37,10545,9324,3577
7192,3.16,19067,33003,39447
7193,3.33,5953,5967,32099
7194,6.94,48257,1230,18359
7195,12.54,10481,25646,22890
7196,10.32,51680,26945,24328
7197,3.25,27427,6359,40862
7198,34.81,32802,2357,48762
7199,3.95,49083,15511,8807
7200,8.22,20624,1603,22763
7201,7.36,34608,16386,32169
7202,13.16,9538,39842,30698
7203,4.19,49252,28099,38048
7204,2.76,4166,43045,46231
7205,4.22,1048,33584,18202
7206,10.32,25257,50594,24187
7207,5.26,52166,2082,3918
7208,3.8,9912,42893,10879
7209,6.47,4464,41918,36313
7210,16.19,28275,48267,8616
7211,2,25650,23749,39676
7212,3.77,1818,36862,32980
7213,3.49,31908,18491,49118
7214,3.1,19401,13329,19778
7215,4.55,5472,21592,31419
7216,177.2,6963,6280,26282
7217,10.32,37499,7306,27329
7218,10.32,29626,1493,1979
7219,10.32,20862,51228,14601
7220,5.89,29641,25302,3542
7221,5,18516,37423,16652
7222,3.85,11784,47880,42080
7223,13.13,49219,2456,5447
7224,5.26,10227,50366,106
7225,2.86,24824,20712,35598
7226,4.1,18910,46550,19821
7227,3.45,45007,17868,11545
7228,3.4,34813,32540,6425
7229,3.5,45937,45326,43151
7230,1.45,3333,32342,7521
7231,5.26,2122,28226,5058
7232,9.6,23841,40990,15514
7233,4.55,12994,2569,17607
7234,3.42,34843,961,25337
7235,10.32,19874,2821,5162
7236,10.32,46711,28317,16552
7237,2.28,10617,45486,22822
7238,3.17,12699,46394,34807
7239,4.12,3388,43715,50480
7240,2.91,41274,40830,35084
7241,10.32,32534,14649,47176
7242,10.32,21183,40858,12369
7243,10.32,2022,4973,3898
7244,9.99,38903,14589,11674
7245,19.46,46139,48980,41574
7246,7.19,11830,26242,45541
7247,84.72,9154,52051,22101
7248,20.77,13144,27661,31838
7249,2.6,32499,34570,40689
7250,6.2,14826,41514,8433
7251,6.18,46963,29427,34376
7252,3.99,38291,40940,13509
7253,2.43,40629,28519,30017
7254,10.32,25423,45601,14292
7255,5.26,45794,42306,35656
7256,18.13,4432,42853,24147
7257,10.32,30936,36532,11154
7258,2.45,19746,19571,51192
7259,12.8,21392,6434,18093
7260,2.76,43723,35485,3120
7261,1.89,33184,52233,18034
7262,1.72,37820,41665,24668
7263,8.08,48650,52382,33518
7264,4.12,27417,52193,20036
7265,2.02,43158,33746,20700
7266,3.17,46853,35895,3335
7267,16.05,20598,35675,49631
7268,11.21,11380,3515,30582
7269,3.25,32747,13677,27903
7270,3.99,7936,29333,21920
7271,3.7,12939,1071,32131
7272,5.26,97,44673,19783
7273,3.18,3250,52466,48650
7274,3.48,3347,49330,17699
7275,3.46,32959,23352,417
7276,10.32,11786,44015,16555
7277,5.58,15181,47355,32047
7278,12.48,30207,18476,35393
7279,5.51,38673,16968,28813
7280,5.26,18542,33451,21875
7281,5.4,18826,1070,1529
7282,4.48,1174,13575,20676
7283,6.46,14892,7886,9277
7284,22.95,24505,7449,19840
7285,2.85,30381,10790,6840
7286,4.17,37594,52449,21132
7287,10.32,31382,44458,12717
7288,2.76,17854,26123,45064
7289,1.09,8843,9449,24657
7290,3.49,50568,13945,7854
7291,6.55,35862,15367,48070
7292,3.1,9519,17394,10209
7293,10.32,23056,8632,16675
7294,7.8,20044,36225,20114
7295,6.38,19427,5185,30635
7296,3,34935,45649,8240
7297,5.28,45531,49987,24229
7298,1.79,12526,19965,44682
7299,2.76,18146,14734,37393
7300,5.26,44537,9212,38190
7301,5.26,2861,12947,26482
7302,7.94,46804,24321,44761
7303,5.68,33706,21631,50721
7304,6.01,9019,38519,39656
7305,3.17,23402,7572,52377
7306,3.32,25691,16987,48839
7307,2.85,38542,4085,20343
7308,10.32,7948,37850,36982
7309,13.78,35283,33193,45912
7310,5.1,37517,19087,23477
7311,3.16,4952,38685,6587
7312,10.32,19225,3787,25393
7313,10.32,15695,47264,13119
7314,10.34,10088,28599,23969
7315,5.42,31327,8211,37846
7316,10.32,22660,49425,38759
7317,2.76,40457,10842,22075
7318,14.11,46149,41954,36344
7319,5.26,12512,18409,37486
7320,7,11077,5613,43475
7321,5.63,24125,51940,18902
7322,2.6,45787,14928,32449
7323,10.32,5708,41734,5643
7324,53,29070,38919,41114
7325,4.06,18363,4613,16283
7326,10.32,26160,26510,40481
7327,5.46,40299,32188,1345
7328,10.32,19483,8704,49455
7329,3.44,49128,33578,21442
7330,4.66,24775,14296,43596
7331,10.32,49603,4649,51555
7332,5.26,44477,14356,10761
7333,6.74,44808,45519,5148
7334,10.32,28079,17988,25573
7335,10.32,14706,25900,33178
7336,3.28,49447,31935,24339
7337,39.24,45774,18935,42367
7338,13.76,14478,8232,14089
7339,6.74,25802,33421,8347
7340,5.26,38131,30166,47263
7341,3.28,34257,1656,46719
7342,5.26,6724,47600,15742
7343,30.35,29040,32060,21659
7344,5.3,20753,46570,40820
7345,10.32,2364,19843,22105
7346,4.26,2300,29667,17347
7347,1.45,5755,36054,12874
7348,3.19,20554,27890,3752
7349,3.66,5934,7017,3153
7350,3.32,2544,20176,8776
7351,10.32,19283,2393,21685
7352,8.54,39010,14088,20730
7353,7.06,30447,23666,42867
7354,8.2,21239,35300,1670
7355,10.32,3262,32778,26284
7356,15.96,44306,51571,42362
7357,8.99,4109,38224,16586
7358,2.54,34192,42368,44282
7359,1.64,16413,27052,5099
7360,10.32,23242,39390,34458
7361,3.77,17463,34706,38466
7362,3.42,8621,2861,35859
7363,4.48,49939,27867,7926
7364,24.68,40334,23877,12110
7365,3.12,43418,18062,10269
7366,5.33,32387,18482,51712
7367,3.17,18867,13275,34919
7368,51.97,8192,40577,50217
7369,1.86,4933,8103,32055
7370,0.85,34004,3430,51699
7371,10.32,37497,39137,41050
7372,3.28,10370,511,18546
7373,4.79,31464,46669,15351
7374,15.24,4392,34916,43055
7375,10.32,32099,22653,50760
7376,10.32,51549,28820,7485
7377,10.32,35256,47012,17052
7378,17.23,3855,34829,12431
7379,6.52,20172,39591,40577
7380,10.32,33115,41866,40946
7381,10.32,31292,33813,28044
7382,5.26,28076,36206,17143
7383,5.78,7344,21578,40098
7384,29.35,26903,12221,34473
7385,2.87,15831,2135,30633
7386,79.26,17618,35756,45478
7387,2.76,49857,19723,48776
7388,2.86,12987,6971,3176
7389,3,42364,684,35089
7390,6.47,39755,29393,44390
7391,5.33,49796,11042,24957
7392,4.87,45344,28616,42364
7393,5.68,45187,33428,18996
7394,3.67,52065,10067,31721
7395,5.09,32163,18236,28618
7396,7.12,11924,23202,27646
7397,2.43,44307,47379,10523
7398,6.73,47563,9632,22764
7399,10.53,47690,45776,14147
7400,10.32,45176,5795,8276
7401,10.32,49536,38154,18455
7402,6.18,25406,40045,24802
7403,10.32,608,13589,37868
7404,4.39,30513,26282,41752
7405,5.32,528,19706,27901
7406,2.96,23552,992,42815
7407,2.04,44864,24570,29149
7408,10.32,19890,4436,10500
7409,1.2,1748,9249,8480
7410,3.33,615,34057,15251
7411,10.32,17283,16884,40429
7412,17.98,35482,38392,38173
7413,3.17,14364,32504,15035
7414,5.01,36977,125,31646
7415,10.32,19027,41847,26955
7416,10.32,41884,43306,3388
7417,2.39,33889,30119,43914
7418,10.32,33069,33470,29900
7419,24.55,45086,46182,811
7420,10.32,18241,33568,47301
7421,6.89,14327,6959,3906
7422,10.98,43144,17506,49841
7423,3.66,25356,41424,46749
7424,10.32,14175,8469,24255
7425,4.16,35930,13780,38642
7426,7.71,42184,28657,51328
7427,6.81,9106,28853,7377
7428,4.76,23163,43360,26572
7429,4.23,21153,19198,31964
7430,10.22,27200,39980,29888
7431,5.23,4184,33724,30697
7432,3.57,49475,8875,29112
7433,1.79,14740,46186,6426
7434,6.81,52436,33675,28811
7435,2.76,10886,2734,7727
7436,3.16,12245,51277,8916
7437,10.32,51586,35555,51298
7438,10.32,25604,13761,34918
7439,10.32,45773,3655,24448
7440,6.31,48411,41000,332
7441,10.32,38506,46720,22708
7442,39.26,17112,1036,39586
7443,3.7,27757,35752,29643
7444,3.67,7776,13227,24049
7445,5.05,51546,14466,4251
7446,3.36,50202,28723,30809
7447,3.33,27843,30779,2152
7448,15.25,36102,18885,3844
7449,3.25,21416,18875,297
7450,3.99,16425,7274,24969
7451,3.1,19718,51509,45089
7452,2.34,40946,20666,31113
7453,11,50089,6463,10726
7454,3.57,32849,31056,47294
7455,4.1,8069,1258,38111
7456,10.32,8593,26415,7008
7457,2.55,16114,20545,37282
7458,10.32,28725,44871,48544
7459,6.45,37240,36610,52337
7460,5.26,37257,47248,29816
7461,2.91,361,35364,25186
7462,5.54,13690,6583,17906
7463,10.32,27344,9489,31994
7464,6.42,41010,40136,36219
7465,10.32,52280,22309,47691
7466,10.32,28859,23413,30029
7467,10.32,41268,51258,48001
7468,5.26,43986,12863,16327
7469,3.17,39247,25434,12418
7470,6.32,47323,50090,2463
7471,23.19,6780,38646,35035
7472,2.6,33126,42878,2280
7473,3.98,32597,19983,45682
7474,8.2,33350,22311,32927
7475,3.17,48216,28319,36636
7476,1.4,9708,3539,9831
7477,3.32,15139,6866,22392
7478,6.42,18473,47437,1677
7479,5.26,31425,30310,38146
7480,3.54,23731,36113,48903
7481,3.99,30261,16107,44817
7482,3.17,40982,42500,3277
7483,6.01,7211,24038,21653
7484,4.3,9618,43011,10924
7485,5.54,21530,48285,29349
7486,6.4,45540,14254,35812
7487,3.63,27782,21061,523
7488,10.32,9920,47395,9143
7489,28,16212,50999,19391
7490,3.32,36934,24041,18871
7491,4.71,8059,11185,13187
7492,10.32,36039,38926,31469
7493,10.32,33504,10720,44952
7494,8.61,29622,15057,265
7495,21.65,34218,41794,10601
7496,5.71,51284,29727,18076
7497,10.32,27024,34948,35536
7498,10.99,40413,5253,40474
7499,1.45,42255,17895,44930
7500,3.89,50593,2615,2232
7501,3.46,9195,21845,25012
7502,3.32,37746,11893,42331
7503,3.11,11078,3702,22363
7504,6.1,7775,10634,26203
7505,3.25,3446,12989,40980
7506,14.97,38241,38965,28837
7507,10.32,26600,44332,38938
7508,6.14,49201,40251,49254
7509,3.02,25378,49723,50710
7510,10.32,32149,22926,5280
7511,5.34,36969,48793,44318
7512,10.32,11815,7638,48892
7513,7.9,47502,39318,24289
7514,10.32,27092,43517,20851
7515,5.37,38427,7248,39931
7516,10.32,1683,30227,43952
7517,3.07,37198,35650,24820
7518,3.17,22551,26143,5686
7519,12.2,28268,4121,7783
7520,4.66,45198,16559,30123
7521,10.32,49041,34939,22461
7522,10.32,21825,23294,1202
7523,10.32,8598,52206,49252
7524,3.99,17683,23118,41038
7525,5.01,45859,10934,39051
7526,8.73,43825,4190,2288
7527,10.32,27748,6886,5152
7528,13.88,22852,45997,22534
7529,10.32,52463,47020,2857
7530,10.32,50815,38804,36178
7531,3.4,52260,32531,35146
7532,8.8,10224,30042,32625
7533,5.26,22287,30710,25034
7534,5.39,654,20657,35213
7535,65.8,26877,21092,40258
7536,1.46,44234,12206,15406
7537,152.3,32321,23456,48126
7538,10.32,20496,46156,45482
7539,14.92,1168,41035,19917
7540,10.32,10906,14753,30842
7541,1.45,11556,7618,32234
7542,10.32,12400,26239,21502
7543,3.11,22732,14955,37531
7544,1.28,12708,28939,11344
7545,5.57,46301,40640,26663
7546,0.85,49152,595,47675
7547,5.68,42919,49757,19046
7548,3.86,42596,44752,22177
7549,5.39,47182,27429,38670
7550,5.26,4144,22393,12868
7551,0.85,18694,51599,10329
7552,10.32,7049,27531,31353
7553,10.32,30636,24254,43907
7554,10.32,6011,1882,47286
7555,10.32,28130,2799,8236
7556,10.32,41671,37019,11149
7557,6.35,4199,37748,24978
7558,10.32,33916,28988,34152
7559,7.16,13093,11987,47864
7560,5.26,39872,35347,32286
7561,10.32,14786,36753,48336
7562,23.81,672,35381,27331
7563,2.85,21226,47760,1646
7564,3.17,30574,42041,18382
7565,10.32,46394,43165,44827
7566,3.07,2809,48156,16566
7567,3.11,17804,18045,13537
7568,2.32,5206,47222,9843
7569,2.76,18959,20984,50311
7570,4.25,31495,39561,25468
7571,3.9,22453,36975,22766
7572,3.65,10490,51498,40199
7573,10.32,7135,21949,39062
7574,4,20192,36525,14989
7575,3.8,13847,9735,38791
7576,3.17,30933,50288,3775
7577,5.97,45557,47754,23033
7578,3.32,17275,30509,45092
7579,6.9,38242,18774,42926
7580,10.32,1659,6810,16986
7581,5.02,6996,21350,37239
7582,10.32,32884,44523,41659
7583,12.48,814,35818,45425
7584,3.28,28732,17716,35799
7585,10.32,19964,28899,26110
7586,3.16,37223,44239,15849
7587,3.5,14511,19009,50497
7588,5.48,9034,3446,21814
7589,3.09,16022,16549,38105
7590,2.94,14304,6454,18647
7591,5.26,24693,46432,39132
7592,5.3,9947,22544,14274
7593,9.59,34385,31276,13817
7594,10.32,24308,16275,12687
7595,20.05,47010,39260,10410
7596,0.97,44222,4698,43623
7597,2.83,29638,19716,51434
7598,1.45,1713,42299,16810
7599,2.86,753,13607,15302
7600,10.32,18514,28435,5636
7601,10.19,11421,37500,5514
7602,4.44,35274,40427,32013
7603,2.86,14329,43724,41218
7604,3.46,46648,36591,15886
7605,5.09,3883,356,29189
7606,8.18,16041,32281,33774
7607,6.72,45966,4634,41007
7608,7.93,3320,42431,50125
7609,4.86,1626,17453,22088
7610,3.16,16804,36805,45346
7611,10.32,6205,7917,34905
7612,13.41,17053,46652,49880
7613,10.32,4326,4150,1833
7614,9.4,36729,36696,1498
7615,44.34,15322,40836,21066
7616,10.32,20470,46904,33783
7617,6.67,38553,36141,2228
7618,3.32,44036,48579,5018
7619,2.86,29002,22678,35934
7620,3.16,41217,20018,48000
7621,2.53,8153,37582,47236
7622,10.32,52317,33602,14770
7623,18.59,19207,24145,51412
7624,8.59,9615,26658,30242
7625,3.17,11121,24018,23165
7626,10.32,26213,8559,4963
7627,5.67,13685,10591,25009
7628,3.76,29899,36309,3467
7629,3.8,21698,40434,38512
7630,0.91,47051,18426,18648
7631,10.32,16148,1872,52073
7632,10.32,22484,293,12043
7633,10.32,19846,14888,17758
7634,2.76,26560,39594,45309
7635,4.64,24289,51054,45404
7636,2.93,30512,4013,37422
7637,14.54,29839,12070,38418
7638,9.48,19876,9658,36805
7639,16.49,12215,3148,24818
7640,3.47,19184,36739,27452
7641,3.86,37300,5535,44465
7642,3.67,5307,20440,51408
7643,3.56,35802,21284,33004
7644,10.32,32220,20740,33332
7645,3.17,48263,50185,2332
7646,3.99,3681,6860,4537
7647,5.6,18737,19311,42739
7648,1.45,16122,13046,46995
7649,11.58,48351,12393,31915
7650,5.42,4306,50174,51669
7651,3.09,39853,10673,16185
7652,3.52,43474,32843,42194
7653,8.46,26754,10026,10910
7654,10.32,29193,43893,9500
7655,10.32,28990,14538,247
7656,10.32,41566,42010,5123
7657,4.22,40890,22775,10353
7658,6.19,7663,31430,17710
7659,10.32,44392,899,45850
7660,10.32,18308,22117,12970
7661,24.55,28507,17136,6687
7662,10.32,8053,10546,19588
7663,10.32,27921,48862,25567
7664,10.32,18488,1733,42334
7665,3.24,5393,51080,27262
7666,3.25,25244,7437,25915
7667,6.63,46362,25511,51309
7668,5.24,18820,27385,18673
7669,2.86,2778,39480,34769
7670,3.05,17968,15857,37344
7671,14,5514,43351,36837
7672,3.11,49000,51073,36927
7673,5.59,19438,5150,20740
7674,5.26,26184,51958,30802
7675,3.4,38861,11632,47309
7676,179.1,32523,40374,20356
7677,10.32,37413,46927,52344
7678,10.32,27493,20487,33078
7679,10.32,11296,6950,7080
7680,12.94,25105,6218,10687
7681,3.16,27834,7639,1611
7682,7.94,29083,23660,22702
7683,10.12,40047,5127,14235
7684,6.67,6800,6188,23855
7685,0.91,36635,43559,27088
7686,3.58,51514,35733,31135
7687,1.46,19376,32783,8280
7688,3.37,45259,47288,19407
7689,5.79,40081,36387,50298
7690,10.32,28845,39201,50208
7691,10.32,38132,22523,18409
7692,2.76,38219,17963,11873
7693,16.54,26951,18706,3348
7694,5.19,42456,1473,30328
7695,10.32,34059,49046,3782
7696,10.32,9135,27403,6627
7697,3.32,35144,16709,8174
7698,1.76,30871,7280,29450
7699,10.32,26486,47562,1155
7700,3.11,39865,33277,50412
7701,1.35,19059,22769,16207
7702,2.87,26652,2746,35807
7703,5.51,49671,23958,10077
7704,1.79,39916,19088,25301
7705,9.02,19363,47717,41314
7706,2.2,2890,25340,7448
7707,10.1,25859,20243,41613
7708,36.19,14527,4169,28104
7709,3.67,24916,8261,3501
7710,2.66,8802,32039,17151
7711,3.66,12137,38984,25377
7712,9.84,421,40410,32686
7713,10.32,16394,47848,861
7714,6.39,43735,33936,51683
7715,10.32,32891,34404,37771
7716,10.32,33171,16073,28501
7717,10.32,3438,31505,21629
7718,6.48,19858,27090,22990
7719,11.73,49544,45786,7264
7720,10.32,45510,46515,7834
7721,10.32,38955,15881,11132
7722,99.2,16836,1574,25619
7723,3.85,29080,10255,26082
7724,2.91,6944,27358,6856
7725,9.55,18783,13713,8171
7726,1.44,20200,31287,14677
7727,2.86,32045,49546,41319
7728,2.1,44014,25259,9669
7729,7.19,1395,22478,51103
7730,2.92,25068,19927,51614
7731,6.09,3428,25546,39918
7732,10.32,25692,38080,28318
7733,3.06,43087,13635,4570
7734,3.37,36916,50836,51733
7735,4.55,32507,50125,3636
7736,7.49,30427,17171,516
7737,10.32,48251,50142,10858
7738,23.98,4941,36771,12648
7739,4.71,14870,34733,9744
7740,3.74,50618,20210,36879
7741,3.21,47031,21364,26928
7742,2.86,45355,27235,23038
7743,1.91,34821,49572,45868
7744,3.51,23392,28281,12397
7745,3.72,29801,36553,41595
7746,9.07,46627,47510,23051
7747,7,44964,13051,8856
7748,2.6,34565,8515,34679
7749,0.85,18837,35333,44525
7750,0.87,48888,34250,19459
7751,8.2,36060,15985,38519
7752,45.47,32244,44679,27450
7753,2.86,36970,18806,51897
7754,10.32,49457,44781,44654
7755,17.67,21139,15491,19026
7756,3.17,14800,27717,3716
7757,6.12,19035,40177,830
7758,4.48,798,9164,30471
7759,7.67,17852,23411,28966
7760,1.76,14323,51058,30805
7761,7.1,10396,40815,25592
7762,1.79,5325,26247,28768
7763,4.01,27442,7914,31349
7764,1.64,30572,47253,6972
7765,10.32,33540,46728,11462
7766,2.91,39038,12073,9378
7767,3.92,33127,3124,31096
7768,4.11,21051,21456,41524
7769,8.2,14970,48181,46640
7770,4.42,30377,2145,37266
7771,5.58,10681,48176,37537
7772,10.32,26214,17377,36049
7773,2.76,34963,3254,24
7774,3.82,48742,23082,30604
7775,1.14,18753,443,44897
7776,2.66,14741,8161,46812
7777,6.45,24787,41425,14987
7778,3.35,12289,5192,21754
7779,3.61,40753,52165,33980
7780,2.86,7538,13898,7394
7781,5.48,23233,6546,8812
7782,3.93,28441,48452,29061
7783,0.96,1058,31461,21455
7784,10.32,12324,32688,24720
7785,3.11,15797,41358,39522
7786,10.32,14739,18122,11814
7787,5.09,21168,25275,36915
7788,13.33,29113,5903,24552
7789,3.16,23252,50567,4121
7790,2.76,41228,33939,27716
7791,2.05,52074,46703,8590
7792,9.77,1348,17329,24456
7793,3.46,15999,49279,22156
7794,10.42,52072,50141,11179
7795,5.28,46200,19436,45569
7796,10.32,28304,35994,44057
7797,3.43,12700,13727,33463
7798,3.78,29954,22795,26908
7799,3.82,11394,50394,39362
7800,2.86,44724,11608,45260
7801,2.76,26252,14809,8495
7802,0.85,51025,48250,3344
7803,3.1,48854,22948,18350
7804,5.3,11905,33447,2544
7805,6.11,15871,26613,19078
7806,2.76,51341,52080,10447
7807,16,21728,4096,23187
7808,10.32,6476,35219,51004
7809,10.32,7012,12246,7586
7810,2.86,22251,40460,51623
7811,10.32,40521,35827,25765
7812,10.32,51525,40950,46598
7813,25.36,4866,51983,31864
7814,2.32,8316,14765,40629
7815,6.61,5209,32828,50585
7816,3.17,20311,42191,35074
7817,2.86,24107,18379,7742
7818,6.09,51476,41813,30980
7819,3.49,52467,34003,19801
7820,3.16,43262,21172,22181
7821,10.32,45325,15743,10624
7822,7.77,44862,29365,33591
7823,8.95,34825,3857,47243
7824,3.28,4956,20873,47199
7825,9.24,46333,48082,11853
7826,3.32,16128,38191,35900
7827,6.6,42841,14046,39454
7828,10.32,39087,13446,31420
7829,9.9,13544,3244,18379
7830,9.04,16654,14197,31965
7831,10.32,13935,5918,25058
7832,3.16,38766,21777,44206
7833,2.63,38207,20348,44334
7834,3.17,52145,1583,16093
7835,10.32,50747,15070,35363
7836,3.16,27356,15948,13269
7837,6.6,5723,43934,9012
7838,3.14,22854,17322,35
7839,5.41,3179,41645,7159
7840,10.74,20225,17934,28441
7841,4.02,40561,11739,8396
7842,11.9,35525,29174,29239
7843,5.91,20549,36683,33564
7844,5.18,12553,17496,33154
7845,3.17,38351,35307,3423
7846,3.28,48596,6600,23634
7847,4.08,14822,1599,21826
7848,10.32,47678,46212,38634
7849,10.32,48221,16778,45364
7850,4.27,15992,27083,9533
7851,10.32,11034,9271,36078
7852,8.57,32146,17306,41912
